department_id,department_name,shift_id,shift_date,shift_type,start_time,end_time,staff_type,staff_subclass,assigned_staff_count,minimum_required_per_shift
7,Orthopedics,35752,2026-03-05,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35752,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
7,Orthopedics,35752,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35767,2026-03-05,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35767,2026-03-05,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
7,Orthopedics,35767,2026-03-05,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35767,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",6,6
7,Orthopedics,35782,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35782,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
7,Orthopedics,35782,2026-03-06,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35782,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35797,2026-03-06,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
7,Orthopedics,35797,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35797,2026-03-06,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35797,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
7,Orthopedics,35812,2026-03-06,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35812,2026-03-06,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35812,2026-03-06,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35812,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
7,Orthopedics,35812,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",1,6
7,Orthopedics,35812,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35827,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35827,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
7,Orthopedics,35827,2026-03-07,Morning,07:00:00,15:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35827,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
7,Orthopedics,35827,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",4,6
7,Orthopedics,35842,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
7,Orthopedics,35842,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
7,Orthopedics,35842,2026-03-07,Evening,15:00:00,23:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35842,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",6,6
7,Orthopedics,35857,2026-03-07,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
7,Orthopedics,35857,2026-03-07,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
7,Orthopedics,35857,2026-03-07,Night,23:00:00,07:00:00,Doctor,Orthopedics,3,3
7,Orthopedics,35857,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
5,Pediatrics,35555,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
5,Pediatrics,35555,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
5,Pediatrics,35555,2026-03-01,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35555,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
5,Pediatrics,35555,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
5,Pediatrics,35570,2026-03-01,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
5,Pediatrics,35570,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
5,Pediatrics,35570,2026-03-01,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35570,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
5,Pediatrics,35585,2026-03-01,Night,23:00:00,07:00:00,Administrative,"IT Support",2,2
5,Pediatrics,35585,2026-03-01,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35585,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35585,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35585,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",2,6
5,Pediatrics,35600,2026-03-02,Morning,07:00:00,15:00:00,Administrative,Secretary,2,2
5,Pediatrics,35600,2026-03-02,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35600,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35600,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35615,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
5,Pediatrics,35615,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
5,Pediatrics,35615,2026-03-02,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35615,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35615,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
5,Pediatrics,35615,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35630,2026-03-02,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
5,Pediatrics,35630,2026-03-02,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
5,Pediatrics,35630,2026-03-02,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35630,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",1,6
5,Pediatrics,35630,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",5,6
5,Pediatrics,35645,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"IT Support",2,2
5,Pediatrics,35645,2026-03-03,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35645,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
5,Pediatrics,35660,2026-03-03,Evening,15:00:00,23:00:00,Administrative,Secretary,2,2
5,Pediatrics,35660,2026-03-03,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35660,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35660,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35660,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",2,6
5,Pediatrics,35675,2026-03-03,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
5,Pediatrics,35675,2026-03-03,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
5,Pediatrics,35675,2026-03-03,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35675,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35675,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35690,2026-03-04,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
5,Pediatrics,35690,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
5,Pediatrics,35690,2026-03-04,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35690,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35690,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
5,Pediatrics,35690,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35705,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"IT Support",2,2
5,Pediatrics,35705,2026-03-04,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35705,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
5,Pediatrics,35720,2026-03-04,Night,23:00:00,07:00:00,Administrative,Secretary,2,2
5,Pediatrics,35720,2026-03-04,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35720,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",1,6
5,Pediatrics,35720,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",5,6
5,Pediatrics,35735,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
5,Pediatrics,35735,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
5,Pediatrics,35735,2026-03-05,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35735,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35735,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35735,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",2,6
5,Pediatrics,35750,2026-03-05,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
5,Pediatrics,35750,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"Ward Coordinator",1,2
5,Pediatrics,35750,2026-03-05,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35750,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35750,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",2,6
5,Pediatrics,35750,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35765,2026-03-05,Night,23:00:00,07:00:00,Administrative,"IT Support",2,2
5,Pediatrics,35765,2026-03-05,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35765,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35765,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35780,2026-03-06,Morning,07:00:00,15:00:00,Administrative,Secretary,2,2
5,Pediatrics,35780,2026-03-06,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35780,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
5,Pediatrics,35795,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
5,Pediatrics,35795,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
5,Pediatrics,35795,2026-03-06,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35795,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
5,Pediatrics,35795,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
5,Pediatrics,35810,2026-03-06,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
5,Pediatrics,35810,2026-03-06,Night,23:00:00,07:00:00,Administrative,"Ward Coordinator",1,2
5,Pediatrics,35810,2026-03-06,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35810,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35810,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35810,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",2,6
5,Pediatrics,35825,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"IT Support",2,2
5,Pediatrics,35825,2026-03-07,Morning,07:00:00,15:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35825,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
5,Pediatrics,35825,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",2,6
5,Pediatrics,35825,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35840,2026-03-07,Evening,15:00:00,23:00:00,Administrative,Secretary,2,2
5,Pediatrics,35840,2026-03-07,Evening,15:00:00,23:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35840,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",3,6
5,Pediatrics,35840,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
5,Pediatrics,35855,2026-03-07,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
5,Pediatrics,35855,2026-03-07,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
5,Pediatrics,35855,2026-03-07,Night,23:00:00,07:00:00,Doctor,Pediatrics,3,3
5,Pediatrics,35855,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
11,Psychiatry,35561,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
11,Psychiatry,35561,2026-03-01,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35561,2026-03-01,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35561,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35561,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35576,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
11,Psychiatry,35576,2026-03-01,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
11,Psychiatry,35576,2026-03-01,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35576,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
11,Psychiatry,35591,2026-03-01,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35591,2026-03-01,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35591,2026-03-01,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35591,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
11,Psychiatry,35591,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
11,Psychiatry,35591,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",1,6
11,Psychiatry,35606,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35606,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35606,2026-03-02,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35606,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35606,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35621,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
11,Psychiatry,35621,2026-03-02,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35621,2026-03-02,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35621,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
11,Psychiatry,35621,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
11,Psychiatry,35636,2026-03-02,Night,23:00:00,07:00:00,Administrative,"Records Officer",1,2
11,Psychiatry,35636,2026-03-02,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
11,Psychiatry,35636,2026-03-02,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35636,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35636,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35651,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35651,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35651,2026-03-03,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35651,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
11,Psychiatry,35666,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35666,2026-03-03,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35666,2026-03-03,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35666,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
11,Psychiatry,35666,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",4,6
11,Psychiatry,35666,2026-03-03,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",1,6
11,Psychiatry,35681,2026-03-03,Night,23:00:00,07:00:00,Administrative,"Billing Officer",1,2
11,Psychiatry,35681,2026-03-03,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35681,2026-03-03,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35681,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35681,2026-03-03,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35696,2026-03-04,Morning,07:00:00,15:00:00,Administrative,"Records Officer",1,2
11,Psychiatry,35696,2026-03-04,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
11,Psychiatry,35696,2026-03-04,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35696,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
11,Psychiatry,35696,2026-03-04,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
11,Psychiatry,35711,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35711,2026-03-04,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35711,2026-03-04,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35711,2026-03-04,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
11,Psychiatry,35726,2026-03-04,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35726,2026-03-04,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35726,2026-03-04,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35726,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35726,2026-03-04,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35741,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"Billing Officer",1,2
11,Psychiatry,35741,2026-03-05,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35741,2026-03-05,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35741,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Head Nurse",1,6
11,Psychiatry,35741,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",4,6
11,Psychiatry,35741,2026-03-05,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",1,6
11,Psychiatry,35756,2026-03-05,Evening,15:00:00,23:00:00,Administrative,"Records Officer",1,2
11,Psychiatry,35756,2026-03-05,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
11,Psychiatry,35756,2026-03-05,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35756,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",1,6
11,Psychiatry,35756,2026-03-05,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
11,Psychiatry,35771,2026-03-05,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35771,2026-03-05,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35771,2026-03-05,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35771,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35771,2026-03-05,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35786,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35786,2026-03-06,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35786,2026-03-06,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35786,2026-03-06,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
11,Psychiatry,35801,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"Billing Officer",1,2
11,Psychiatry,35801,2026-03-06,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35801,2026-03-06,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35801,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35801,2026-03-06,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35816,2026-03-06,Night,23:00:00,07:00:00,Administrative,"Records Officer",1,2
11,Psychiatry,35816,2026-03-06,Night,23:00:00,07:00:00,Administrative,Secretary,1,2
11,Psychiatry,35816,2026-03-06,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35816,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
11,Psychiatry,35816,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
11,Psychiatry,35816,2026-03-06,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",1,6
11,Psychiatry,35831,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35831,2026-03-07,Morning,07:00:00,15:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35831,2026-03-07,Morning,07:00:00,15:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35831,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",1,6
11,Psychiatry,35831,2026-03-07,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",5,6
11,Psychiatry,35846,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35846,2026-03-07,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
11,Psychiatry,35846,2026-03-07,Evening,15:00:00,23:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35846,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Nursing Assistant",3,6
11,Psychiatry,35846,2026-03-07,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",3,6
11,Psychiatry,35861,2026-03-07,Night,23:00:00,07:00:00,Administrative,"Billing Officer",1,2
11,Psychiatry,35861,2026-03-07,Night,23:00:00,07:00:00,Administrative,"HR Officer",1,2
11,Psychiatry,35861,2026-03-07,Night,23:00:00,07:00:00,Doctor,Psychiatry,3,3
11,Psychiatry,35861,2026-03-07,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",6,6
14,Pulmonology,35564,2026-03-01,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
14,Pulmonology,35564,2026-03-01,Morning,07:00:00,15:00:00,Administrative,Secretary,1,2
14,Pulmonology,35564,2026-03-01,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35564,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35564,2026-03-01,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35579,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35579,2026-03-01,Evening,15:00:00,23:00:00,Administrative,"IT Support",1,2
14,Pulmonology,35579,2026-03-01,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35579,2026-03-01,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",6,6
14,Pulmonology,35594,2026-03-01,Night,23:00:00,07:00:00,Administrative,Accountant,1,2
14,Pulmonology,35594,2026-03-01,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35594,2026-03-01,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35594,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35594,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",4,6
14,Pulmonology,35594,2026-03-01,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",1,6
14,Pulmonology,35609,2026-03-02,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
14,Pulmonology,35609,2026-03-02,Morning,07:00:00,15:00:00,Administrative,"Ward Coordinator",1,2
14,Pulmonology,35609,2026-03-02,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35609,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35609,2026-03-02,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35624,2026-03-02,Evening,15:00:00,23:00:00,Administrative,Accountant,1,2
14,Pulmonology,35624,2026-03-02,Evening,15:00:00,23:00:00,Administrative,Secretary,1,2
14,Pulmonology,35624,2026-03-02,Evening,15:00:00,23:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35624,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Head Nurse",1,6
14,Pulmonology,35624,2026-03-02,Evening,15:00:00,23:00:00,Nurse,"Registered Nurse",5,6
14,Pulmonology,35639,2026-03-02,Night,23:00:00,07:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35639,2026-03-02,Night,23:00:00,07:00:00,Administrative,"IT Support",1,2
14,Pulmonology,35639,2026-03-02,Night,23:00:00,07:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35639,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Nursing Assistant",3,6
14,Pulmonology,35639,2026-03-02,Night,23:00:00,07:00:00,Nurse,"Registered Nurse",3,6
14,Pulmonology,35654,2026-03-03,Morning,07:00:00,15:00:00,Administrative,Accountant,1,2
14,Pulmonology,35654,2026-03-03,Morning,07:00:00,15:00:00,Administrative,"Admissions Clerk",1,2
14,Pulmonology,35654,2026-03-03,Morning,07:00:00,15:00:00,Doctor,Pulmonology,3,3
14,Pulmonology,35654,2026-03-03,Morning,07:00:00,15:00:00,Nurse,"Registered Nurse",6,6
