substance_id,active_substance_name,allergic_patients_count,drugs_containing_substance_count
633,"Fluticasone Propionate, Salmeterol Xinafoate",0,56
5255,"Hepatitis B Surface Antigen (Rdna), Algeldrate",0,56
53,"Naltrexone Hydrochloride",0,56
1989,Salmeterol,0,56
1295,"Sumatriptan Succinate",0,56
2794,"Ulipristal Acetate",0,56
2814,"Aluminium Phosphate, Diphtheria Toxoid Adsorbed On Aluminium Hydroxide, Hydrated And Aluminium Phosp",0,55
2712,"Bisoprolol Fumarate, Hydrochlorothiazide",0,55
771,Cefaclor,0,55
632,Ciclesonide,0,55
3065,"Fluvastatin Sodium",0,55
4397,"Medroxyprogesterone Acetate",0,55
5637,"Sodium Iodide (131i)",0,55
1757,"Disodium Phosphate Dodecahydrate, Sodium Dihydrogen Phosphate Dihydrate",0,54
2163,"Esomeprazole Magnesium Trihydrate",0,54
5213,Ethosuximide,0,54
4062,"Fludrocortisone Acetate",0,54
5868,Gadobutrol,0,54
140,Iohexol,0,54
7799,Mesna,0,54
2135,"Metformin Hydrochloride, Linagliptin",0,54
2089,"Midodrine Hydrochloride",0,54
220,"Mycophenolic Acid",0,54
336,"Octenidine Dihydrochloride, Phenoxyethanol",0,54
3207,"Omeprazole Sodium",0,54
439,"Tamoxifen Citrate",0,54
8481,"Valine, Ornithine Hydrochloride, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Methio",0,54
688,Cilostazol,0,53
1398,"Clomipramine Hydrochloride",0,53
429,"Dexamfetamine Sulfate",0,53
2417,"Doxylamine Hydrogen Succinate",0,53
798,"Drotaverine Hydrochloride",0,53
69,"Esomeprazole Magnesium Dihydrate",0,53
2010,Ganirelix,0,53
1894,"Indapamide, Amlodipine Besilate, Perindopril Arginine",0,53
5309,Lamivudine,0,53
1442,"Oxybuprocaine Hydrochloride",0,53
262,"Piperacillin Sodium, Tazobactam Sodium",0,53
1841,Ranitidine,0,53
2289,"Barium Sulfate",0,52
2704,"Bisoprolol Hemifumarate",0,52
1457,"Chlorhexidine Dihydrochloride, Lidocaine Hydrochloride Monohydrate",0,52
810,"Cyproterone Acetate, Ethinylestradiol",0,52
2809,"Doxylamine Hydrogen Succinate, Pyridoxine Hydrochloride",0,52
2968,"Dry Extract Of Hederae Folium (Der 4-8:1), Extracting Agent: Ethanol 30 % (M/M)",0,52
5224,"Emtricitabine, Tenofovir Disoproxil Fumarate",0,52
5515,"Fenticonazole Nitrate",0,52
138,Filgrastim,0,52
1983,Milrinone,0,52
5420,Permethrin,0,52
308,"Phenoxymethylpenicillin Potassium",0,52
50,Prucalopride,0,52
4432,"Sodium Fusidate",0,52
726,"Sodium Oxybate",0,52
539,Aflibercept,0,51
2219,"Chlorhexidine Gluconate, Isopropyl Alcohol",0,51
1022,"Dermatophagoides Farinae",0,51
5132,"Fluocinolone Acetonide",0,51
3752,"Raloxifene Hydrochloride",0,51
174,"Amlodipine Besilate, Perindopril Arginine",0,50
2348,Biotin,0,50
1023,"Dermatophagoides Pteronyssinus",0,50
6638,"Idarubicin Hydrochloride",0,50
2816,Mebendazole,0,50
457,"Naloxone Hydrochloride, Oxycodone Hydrochloride",0,50
485,Oxazepam,0,50
1605,"Sodium Chloride, Glucose Monohydrate",0,50
7995,Tetrabenazine,0,50
2317,"Timolol Maleate, Brimonidine Tartrate",0,50
986,Urofollitropin,0,50
916,Almotriptan,0,49
1746,"Azelaic Acid",0,49
3037,Busulfan,0,49
3437,"Ceftriaxone Disodium Salt Hemiheptahydrate",0,49
1376,"Chloroprocaine Hydrochloride",0,49
5238,"Cilastatin, Imipenem",0,49
2312,Dalbavancin,0,49
4445,Desflurane,0,49
739,Lormetazepam,0,49
260,Phenoxymethylpenicillin,0,49
357,Pioglitazone,0,49
3449,Valganciclovir,0,49
6142,"Anti-T Lymphocyte Immunoglobulin For Human Use, Rabbit",0,48
374,"Atracurium Besilate",0,48
158,"Citalopram Hydrochloride",0,48
1241,"Codeine Phosphate Hemihydrate",0,48
2880,"Esmolol Hydrochloride",0,48
507,"Fluticasone Furoate",0,48
6631,"Icatibant Acetate",0,48
2031,"Ipratropium Bromide Monohydrate",0,48
4129,"Pancreas Powder",0,48
4643,Phenylephrine,0,48
2093,"Phenytoin Sodium",0,48
1893,"Sapropterin Dihydrochloride",0,48
2177,"Brinzolamide, Timolol",0,47
3125,Calcitriol,0,47
3060,"Calcium Carbonate, Cholecalciferol Concentrate (Powder Form)",0,47
2285,Glucagon,0,47
933,"Hydrochlorothiazide, Nebivolol",0,47
5764,Naratriptan,0,47
242,"Omega-3-Acid Ethyl Esters 90",0,47
1335,"Perindopril Tert-Butylamine, Amlodipine",0,47
1301,"Pyridostigmine Bromide",0,47
3493,"Trospium Chloride",0,47
1488,"Buspirone Hydrochloride",0,46
5624,"Follicle-Stimulating Hormone, Luteinising Hormone",0,46
1906,Hypromellose,0,46
11071,Iopromide,0,46
475,Levodropropizine,0,46
1606,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate, Glu",0,46
800,"Metamizole Sodium",0,46
7971,"Morphine Hydrochloride",0,46
5857,Perampanel,0,46
1639,"Propiverine Hydrochloride",0,46
330,"Sodium Picosulfate",0,46
3941,Tropicamide,0,46
734,"Warfarin Sodium",0,46
1285,"Amikacin Sulfate",0,45
3394,Cefalexin,0,45
3681,Cinnarizine,0,45
177,"Cyproterone Acetate",0,45
4319,"Dexmedetomidine Hydrochloride",0,45
5099,"Emtricitabine, Efavirenz, Tenofovir Disoproxil",0,45
954,"Influenza Virus B/Austria/1359417/2021-Like Strain (B/Austria/1359417/2021, Bvr-26), Influenza A/Vic",0,45
693,"Labetalol Hydrochloride",0,45
1638,Lacidipine,0,45
2008,Roxithromycin,0,45
6801,"Tiotropium, Olodaterol",0,45
3959,"Trimebutine Maleate",0,45
2405,"Vinorelbine Tartrate",0,45
9811,Zidovudine,0,45
1356,Amorolfine,0,44
1898,"Arsenic Trioxide",0,44
2028,"Atenolol, Chlortalidone",0,44
566,"Atomoxetine Hydrochloride",0,44
1015,"Corylus Avellana L.",0,44
254,"Ferrous Gluconate",0,44
1417,"Fluorescein Sodium",0,44
4966,"Fluvoxamine Maleate",0,44
700,"Lisinopril Anhydrous",0,44
4747,"Midazolam Hydrochloride",0,44
7889,Miglustat,0,44
372,"Nefopam Hydrochloride",0,44
853,"Phleum Pratense (225)",0,44
2409,Rifampicin,0,44
3933,Rifaximin,0,44
2666,"Saccharomyces Boulardii cncm I-745 Lyophilized",0,44
4658,"Sufentanil Citrate",0,44
1000,"Alnus Glutinosa L.",0,43
332,Alteplase,0,43
1003,"Ambrosia Artemisiifolia",0,43
1944,"Aprotinin, Human Fibrinogen, Calcium Chloride Dihydrate, Human Thrombin",0,43
959,"Betamethasone Valerate, Fusidic Acid",0,43
1009,Betula,0,43
1426,"Cilastatin Sodium, Imipenem Monohydrate",0,43
4768,"Duloxetine Hydrochloride",0,43
1702,"Esomeprazole, Naproxen",0,43
2683,"Fluid Extract From Ivy Leaves (1:1), Extracting Agent: Ethanol 70% (V/V), Liquid Extract From Thyme",0,43
3934,"Hydrocortisone Acetate",0,43
6480,Ifosfamide,0,43
3448,Pegfilgrastim,0,43
2545,Phenobarbital,0,43
5653,Phytomenadione,0,43
7933,Pramipexole,0,43
11327,"Retinol Palmitate, Ergocalciferol, Phytomenadione, Dl-Alpha-Tocopherol",0,43
5819,"Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain",0,43
163,Acetazolamide,0,42
2025,Atazanavir,0,42
1014,"Cat Epithelia",0,42
2059,Dexibuprofen,0,42
2859,Exametazime,0,42
5777,"Foscarnet Sodium Hexahydrate",0,42
4192,Ganciclovir,0,42
2878,"Ipratropium Bromide, Salbutamol",0,42
1984,"Itopride Hydrochloride",0,42
2002,"Lidocaine Hydrochloride Monohydrate, Amylmetacresol, 2,4 Dichlorobenzyl Alcohol",0,42
1289,"Lisinopril Dihydrate, Hydrochlorothiazide",0,42
3660,"Pilocarpine Hydrochloride",0,42
8064,Tetrofosmin,0,42
3962,Thiocolchicoside,0,42
4322,"Tramadol Hydrochloride, Dexketoprofen",0,42
1281,Adalimumab,0,41
1005,"Artemisia Vulgaris L.",0,41
2048,Atosiban,0,41
1450,"Chlorhexidine Dihydrochloride, Lidocaine Hydrochloride",0,41
3151,Deflazacort,0,41
1640,Dipyridamole,0,41
3821,"Dopamine Hydrochloride",0,41
999,Lurasidone,0,41
2674,Magnesium,0,41
6868,Raltegravir,0,41
6605,"Rilmenidine Dihydrogen Phosphate",0,41
4016,"Sodium Fluoride",0,41
3411,"Sodium Selenite Pentahydrate",0,41
6116,"Terlipressin Acetate",0,41
558,Theophylline,0,41
4164,Timolol,0,41
8000,"Ascorbic Acid, Sodium Ascorbate, Potassium Chloride, Sodium Chloride, Sodium Sulfate Anhydrous, Macr",0,40
3986,Entacapone,0,40
106,"Epoetin Alfa",0,40
1025,"Fraxinus Excelsior L.",0,40
858,Frovatriptan,0,40
6898,Ivacaftor,0,40
3085,Lanthanum,0,40
2876,Miconazole,0,40
8377,Norepinephrine,0,40
5562,"Pheniramine Maleate, Ascorbic Acid, Paracetamol",0,40
3528,"Ropinirole Hydrochloride",0,40
2041,Thiamazole,0,40
4286,Trastuzumab,0,40
126,Acarbose,0,39
1251,"Amlodipine, Atorvastatin",0,39
312,"Amlodipine, Telmisartan",0,39
1540,"Ascorbic Acid, Paracetamol",0,39
3098,"Calcifediol Monohydrate",0,39
4263,Dapoxetine,0,39
2038,"Ezetimibe, Atorvastatin Calcium Trihydrate",0,39
495,Flunisolide,0,39
759,"Isoprenaline Hydrochloride",0,39
7731,Methoxsalen,0,39
1028,"Olea Europaea L.",0,39
928,"Pethidine Hydrochloride",0,39
2198,"Pyridoxine Hydrochloride",0,39
681,"Ramipril, Amlodipine Besilate",0,39
9723,"Remifentanil Hydrochloride",0,39
1762,"Sodium Chloride, Glucose",0,39
3218,"Sodium Citrate",0,39
1787,"Sugammadex Sodium",0,39
268,"Ticlopidine Hydrochloride",0,39
2065,"Atropine Sulfate Monohydrate",0,38
3248,Carbetocin,0,38
3254,Carbimazole,0,38
540,"Cefixime Trihydrate",0,38
3571,Chlortalidone,0,38
4985,"Dried Ferrous Sulfate",0,38
4231,Dydrogesterone,0,38
7264,"Entacapone, Levodopa, Carbidopa Monohydrate",0,38
2845,"Megestrol Acetate",0,38
7106,"Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Fish Oil, Rich In Omega-3-Ac",0,38
1029,"Parietaria Officinalis L.",0,38
1030,"Phleum Pratense L.",0,38
5007,Sufentanil,0,38
1438,"Tianeptine Sodium",0,38
2101,"Acetylsalicylic Acid, Clopidogrel",0,37
201,Acitretin,0,37
5820,"Algeldrate, Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain",0,37
1253,"Amantadine Hydrochloride",0,37
1004,"Anthoxanthum Odoratum L.",0,37
2382,"Betamethasone Valerate",0,37
1284,"Bupivacaine Hydrochloride, Anhydrous",0,37
1013,"Carpinus Betulus L.",0,37
1394,Cloxacillin,0,37
1017,"Dactylis Glomerata L.",0,37
4318,"Dexketoprofen Trometamol",0,37
1024,"Dog Epithelia",0,37
5175,"Fosinopril Sodium",0,37
671,"Isopropyl Alcohol",0,37
3195,"Lithium Carbonate",0,37
1027,"Lolium Perenne L.",0,37
2478,"Methotrexate Disodium",0,37
1628,Nitrazepam,0,37
1031,"Poa Pratensis L.",0,37
9549,"Protamine Sulfate",0,37
1037,"Salsola Kali L.",0,37
5910,"Tiotropium Bromide Monohydrate",0,37
4251,Trandolapril,0,37
3666,Troxerutin,0,37
987,"Alternaria Alternata",0,36
1933,"Articaine Hydrochloride, Epinephrine Bitartrate",0,36
501,"Beclometasone Dipropionate Anhydrous",0,36
2373,"Betamethasone Dipropionate",0,36
2353,"Betamethasone Dipropionate, Salicylic Acid",0,36
2379,"Bupivacaine Hydrochloride Monohydrate",0,36
1722,Carbomer,0,36
3427,"Cefepime Dihydrochloride Monohydrate",0,36
653,"Clindamycin, Benzoyl Peroxide",0,36
5093,"Edoxaban Tosylate Monohydrate",0,36
5100,Efavirenz,0,36
3894,Famciclovir,0,36
5706,"Flucloxacillin Sodium",0,36
100,"Fluticasone Propionate, Formoterol Fumarate Dihydrate",0,36
5984,"Gemcitabine Hydrochloride",0,36
4450,"Hexamidine Diisetionate",0,36
1149,"Iron Sucrose",0,36
259,"Mefenamic Acid",0,36
4086,"Pancreas Powder From Porcine",0,36
3608,"Potassium Chloride, Sodium Chloride",0,36
2447,"Tetryzoline Hydrochloride",0,36
4331,"Tiapride Hydrochloride",0,36
7473,"Timolol, Tafluprost",0,36
7152,"Xylometazoline Hydrochloride, Ipratropium Bromide",0,36
2388,"Benzalkonium Chloride",0,35
644,"Biperiden Hydrochloride",0,35
1723,"Carbomer 974p",0,35
657,"Clindamycin Hydrochloride",0,35
4229,Dabigatran,0,35
320,"Doxycycline Monohydrate",0,35
6651,Gozetotide,0,35
937,"Haloperidol Decanoate",0,35
6271,"Hepatitis A Virus (Inactivated), Algeldrate",0,35
351,"Hydrocortisone Sodium Phosphate",0,35
3186,Iloprost,0,35
604,"Levomethadone Hydrochloride",0,35
5804,"Nadroparin Calcium",0,35
8523,O-(ß-Hydroxyethyl)rutosides,0,35
1823,"Paroxetine Hydrochloride",0,35
915,"Perindopril Tert-Butylamine, Amlodipine Besilate",0,35
225,"Potassium Hydrogen Carbonate, Sodium Alginate",0,35
4998,"Terazosin Hydrochloride Dihydrate",0,35
503,"Terbutaline Sulfate",0,35
4332,Trimethoprim,0,35
2298,"Valine, Arginine Glutamate, Alanine, Isoleucine, Leucine, Methionine, Phenylalanine, Proline, Serine",0,35
154,"Acetylsalicylic Acid, Caffeine",0,34
276,Adapalene,0,34
983,"Amlodipine Besilate, Candesartan Cilexetil",0,34
1383,Bifonazole,0,34
2840,"Bosentan Monohydrate",0,34
3096,Calcium,0,34
9472,"Calcium, Glucose, Lactic Acid, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Carbonate",0,34
3215,"Centaury, Powder, Lovage Root, Powder, Rosemary Leaf, Powder",0,34
1034,"Cynodon Dactylon (L.) Pers.",0,34
1019,"Dactylis Glomerata L., Phleum Pratense L., Anthoxanthum Odoratum L., Lolium Perenne L., Poa Pratensi",0,34
11500,Iobitridol,0,34
1035,"Juniperus Ashei Buchholz",0,34
4139,"Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Sodium Acetate Trihydrate, Sodi",0,34
4405,"Mianserin Hydrochloride",0,34
8536,"Octreotide Acetate",0,34
1594,"Ranitidine Hydrochloride",0,34
8406,Ritonavir,0,34
1032,"Secale Cereale L.",0,34
10180,Selexipag,0,34
3633,"Tizanidine Hydrochloride",0,34
7046,Vigabatrin,0,34
4502,13c-Urea,0,33
949,"Articaine Hydrochloride, Epinephrine Hydrochloride",0,33
2411,Benfotiamine,0,33
3097,Calcifediol,0,33
985,"Chondroitin Sulfate Sodium",0,33
3708,Cisatracurium,0,33
4278,Dobutamine,0,33
4921,Dronedarone,0,33
468,"Epinephrine Bitartrate",0,33
1287,"Ethinylestradiol, Norgestimate",0,33
412,"Fusidic Acid, Betamethasone",0,33
2377,Hexetidine,0,33
509,Isoflurane,0,33
3467,Isoniazid,0,33
3327,"Isosorbide 5 Mononitrate",0,33
2987,Ketotifen,0,33
3931,Lovastatin,0,33
4189,Lymecycline,0,33
1905,"Manidipine Dihydrochloride",0,33
1292,"Meglumine Amidotrizoate, Sodium Amidotrizoate",0,33
4694,Methocarbamol,0,33
4644,"Pamidronate Disodium",0,33
796,"Paracetamol, Codeine Phosphate",0,33
4302,Zanamivir,0,33
636,"Allergen Extract From Pollen Of Dactylis Glomerata, Anthoxanthum Odoratum, Lolium Perenne, Poa Prate",0,32
1806,"Amlodipine, Indapamide, Perindopril Arginine",0,32
2047,"Atorvastatin Calcium Trihydrate",0,32
56,Bevacizumab,0,32
2345,Bezafibrate,0,32
1012,"Blomia Tropicalis",0,32
2887,"Brinzolamide, Brimonidine Tartrate",0,32
9133,"Calcium, Magnesium, Potassium, Sodium, Chloride Ion, Hydrogen Phosphate, Hydrogen Carbonate",0,32
217,"Carglumic Acid",0,32
2659,Cladribine,0,32
3651,"Cyclopentolate Hydrochloride",0,32
3785,"Dipotassium Phosphate, Glycine, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Di",0,32
4935,Drospirenone,0,32
4512,"Ferric Derisomaltose",0,32
328,"Fluorouracil, Salicylic Acid",0,32
2564,"Ginkgo Leaf Dry Extract, Refined And Quantified",0,32
11378,Iodixanol,0,32
3513,"Lidocaine, Tetracaine",0,32
7737,"Meldonium Dihydrate",0,32
7694,Mifepristone,0,32
2291,"Prilocaine Hydrochloride",0,32
5207,Rizatriptan,0,32
8118,"Ropivacaine Hydrochloride Monohydrate",0,32
766,Terazosin,0,32
4143,"Trientine Dihydrochloride",0,32
2143,"Algeldrate, Inactivated Hepatitis A Virus (Gbm Strain)",0,31
808,Alitretinoin,0,31
2387,"Amylmetacresol, Levomenthol, 2,4 Dichlorobenzyl Alcohol",0,31
1575,"Antithrombin Iii",0,31
1808,Argipressin,0,31
1981,"Bisoprolol Fumarate, Perindopril Arginine",0,31
1451,"Chlorhexidine Gluconate, Lidocaine Hydrochloride",0,31
894,"Chlorphenamine Maleate",0,31
607,"Clopidogrel Hydrogen Sulfate",0,31
4308,"Deferoxamine Mesilate",0,31
2304,"Doxycycline Hyclate",0,31
2574,"Dry Extract Of Ginkgo Biloba Leaves (35-67:1), Extraction Solvent: Acetone 60% ( M / M)",0,31
9461,"Gadoxetic Acid, Disodium",0,31
41,"Lactic Acid, Salicylic Acid",0,31
5623,"Luteinising Hormone (Human), Follicle-Stimulating Hormone",0,31
8378,Nortriptyline,0,31
1407,"Paracetamol, Caffeine, Codeine Phosphate Hemihydrate",0,31
460,"Paracetamol, Propyphenazone, Caffeine",0,31
5563,Penciclovir,0,31
5264,Primidone,0,31
2773,Rituximab,0,31
4252,Roflumilast,0,31
2166,"Sitagliptin, Dapagliflozin",0,31
1929,"Sodium Hyaluronate",0,31
6788,"Tinzaparin Sodium",0,31
577,"Tirofiban Hydrochloride Monohydrate",0,31
2554,"Zofenopril Calcium",0,31
5273,"Bemiparin Sodium",0,30
3108,"Calcium Gluconate",0,30
1910,"Carteolol Hydrochloride",0,30
5792,"Dalteparin Sodium",0,30
3878,"Dihydrocodeine Tartrate",0,30
6145,"Granisetron Hydrochloride",0,30
6437,"Haemophilus Influenzae Type B Polysaccharide (Polyribosylribitol Phosphate), Diphtheria Toxoid, Teta",0,30
4976,"Lactulose, Liquid",0,30
2698,"Magnesium, Sodium Ion, Chloride Ion, Hydrogen Phosphate, Hydrogen Carbonate, Potassium Ion",0,30
6234,"Mercaptopurine Monohydrate",0,30
1711,"Methane, Acetylene, Carbon Monoxide",0,30
2321,"Mycobacterium Bovis, Danish Strain 1331",0,30
10537,Olodaterol,0,30
4163,"Poractant Alfa",0,30
9730,"Sodium Chloride, Sodium Citrate",0,30
3460,"Suxamethonium Chloride",0,30
10655,Thalidomide,0,30
2256,Urea,0,30
6357,"Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Prolin",0,30
9559,"Varicella Virus Oka/Merck Strain, (Live, Attenuated) Produced In Human Diploid (Mrc-5) Cells",0,30
3640,"Zuclopenthixol Decanoate",0,30
4735,"Benzalkonium Chloride, Tyrothricin, Benzocaine",0,29
7556,Betiatide,0,29
272,"Clindamycin, Tretinoin",0,29
9600,"Dornase Alfa",0,29
2154,"Dronabinol, Cannabidiol",0,29
30,"Erythromycin Ethylsuccinate",0,29
5381,"Esketamine Hydrochloride",0,29
1324,"Ethambutol Hydrochloride",0,29
4394,"Flupentixol Decanoate",0,29
1936,Hydroxocobalamin,0,29
8671,Ioversol,0,29
5699,"Ispaghula Husk",0,29
3194,Leuprorelin,0,29
9466,"Measles Virus Schwarz Strain (Live, Attenuated), Mumps Virus Rit 4385 Strain (Live, Attenuated) Deri",0,29
4052,Metyrapone,0,29
1036,"Parietaria Judaica L.",0,29
8711,Safinamide,0,29
402,"Sodium Molybdate Dihydrate, Zinc Chloride, Ferric Chloride Hexahydrate, Potassium Iodide, Sodium Flu",0,29
8951,"Taurine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Potassium",0,29
3457,"Vincristine Sulfate",0,29
3967,"Zidovudine, Lamivudine",0,29
6775,"Zinc Chloride, Potassium Iodide, Sodium Selenite, Copper Chloride Dihydrate, Manganese Chloride Tetr",0,29
4612,"Alanyl Glutamine",0,28
1278,"Amlodipine, Lisinopril",0,28
5107,"Anhydrous Levothyroxine Sodium",0,28
7355,"Anhydrous Lidocaine Hydrochloride",0,28
848,"Betula Verrucosa (108)",0,28
146,"Bisoprolol Fumarate, Ramipril",0,28
3015,Bumetanide,0,28
6465,"Chondroitin Polysulfate",0,28
3621,Colestyramine,0,28
4232,Dacarbazine,0,28
4234,Decitabine,0,28
4075,"Dequalinium Chloride",0,28
2315,Diclofenac,0,28
5540,"Factor Viii Inhibitor Bypassing Fraction",0,28
4970,"Foscarbidopa, Foslevodopa",0,28
10254,"Gentian Root, Verbena Herb, Common Sorrel Herb, Primula Flower With Calyx, Sambucus Nigra Flower",0,28
5885,"Germanium (68ge) Chloride",0,28
6653,"Indapamide, Telmisartan",0,28
6832,"Ipidacrine Hydrochloride",0,28
971,Memantine,0,28
737,Methyldopa,0,28
4069,Molsidomine,0,28
5172,Pimecrolimus,0,28
9219,"Pneumococcal Polysaccharide Serotype 4, Pneumococcal Polysaccharide Serotype 6b, Pneumococcal Polysa",0,28
3607,"Potassium Chloride, Glucose",0,28
6828,"Sodium Iodide (123 I)",0,28
2568,"Timolol, Bimatoprost",0,28
2160,Tocilizumab,0,28
5688,"Tolperisone Hydrochloride",0,28
650,Trifarotene,0,28
4293,"Triptorelin Acetate",0,28
348,"Aciclovir, Hydrocortisone",0,27
494,"Air, Medicinal",0,27
1276,"Amiloride Hydrochloride, Hydrochlorothiazide",0,27
1420,"Antithrombin Iii Human",0,27
3111,"Calcium, Lactic Acid, Magnesium, Sodium, Chloride Ion, Hydrogen Carbonate",0,27
3576,Chlorambucil,0,27
3814,"Clopidogrel Besilate",0,27
1020,"Dactylis Glomerata L., Phleum Pratense L., Lolium Perenne L.",0,27
610,"Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride, Paracetamol",0,27
5774,Fosaprepitant,0,27
9499,Gadoteridol,0,27
1282,Glibenclamide,0,27
164,"Glucosamine Hydrochloride",0,27
7550,"Human Albumin As Macroaggregates",0,27
765,"Human Alpha1-Proteinase Inhibitor",0,27
7227,"Landiolol Hydrochloride",0,27
6525,"Lavender Oil",0,27
4754,"Liquid Paraffin",0,27
4004,"Morphine Sulfate Pentahydrate",0,27
288,"Naphazoline Hydrochloride",0,27
7237,"Octenidine Dihydrochloride",0,27
6533,Oxomemazine,0,27
8974,"Pivmecillinam Hydrochloride",0,27
9514,Propylthiouracil,0,27
792,"Sodium Hydrogen Carbonate, Sodium Alginate",0,27
3644,"Sulfadiazine Silver",0,27
1472,Sulodexide,0,27
3461,"Suxamethonium Chloride Dihydrate",0,27
1120,"Taraxacum Officinale",0,27
588,"Trihexyphenidyl Hydrochloride",0,27
835,"Vespula Spp. (802), Aluminium Hydroxide",0,27
10464,"Yellow Fever Virus Strain 17d-204 (Live, Attenuated)",0,27
3638,"Zuclopenthixol Hydrochloride",0,27
378,"Adapalene, Benzoyl Peroxide, Hydrous",0,26
5239,"Algeldrate, Tick-Borne Encephalitis Virus (Inactivated), Strain K23",0,26
2319,"Bcg (Bacillus Calmette-Guérin), Live Attenuated, Strain Rivm (Strain 1173-P2 Derived)",0,26
687,"Betamethasone Sodium Phosphate",0,26
3663,Citicoline,0,26
3807,Clofarabine,0,26
935,"Dimeticone, Loperamide Hydrochloride",0,26
325,"Diphenhydramine Hydrochloride, Paracetamol",0,26
10763,"Diphtheria Toxoid, Tetanus Toxoid, Pertussis Toxoid, Pertussis Filamentous Haemagglutinin, Polioviru",0,26
4188,Etamsylate,0,26
488,Fesoterodine,0,26
8639,Gadodiamide,0,26
1083,"Guinea Pig Epithelia",0,26
1084,"Hamster Epithelia",0,26
1089,"Horse Epithelia",0,26
9515,"Human Coagulation Factor Ix, Human Coagulation Factor Vii, Human Coagulation Factor Ii, Human Coagul",0,26
6528,"Human Hemin",0,26
5249,"Iloprost Trometamol",0,26
1042,"Lepidoglyphus Destructor",0,26
7457,Lornoxicam,0,26
1745,Losartan,0,26
4373,"Metformin Hydrochloride, Sitagliptin Hydrochloride Monohydrate",0,26
4588,Phenytoin,0,26
120,"Potassium Citrate",0,26
1821,"Risedronate Monosodium Hemi-Pentahydrate",0,26
1425,Sucralfate,0,26
2157,Tretinoin,0,26
1133,"Wheat Flour",0,26
1962,"Acetylsalicylic Acid, Rosuvastatin",0,25
1370,"Ampicillin, Sulbactam",0,25
812,"Apis Mellifera (801), Aluminium Hydroxide",0,25
9203,"Ascorbic Acid, Sodium Ascorbate, Potassium Chloride, Sodium Chloride, Macrogol 3350",0,25
1008,"Avena Sativa L., Triticum Aestivum, Zea Mays L., Hordeum Vulgare L.",0,25
5498,"Calcium Chloride, Icodextrin, Sodium Chloride, Magnesium Chloride, Sodium-L-Lactate",0,25
34,Capsaicin,0,25
2588,Cefpodoxime,0,25
938,"Celiprolol Hydrochloride",0,25
1643,"Chlorphenamine Maleate, Paracetamol",0,25
4751,"Dosulepin Hydrochloride",0,25
2716,"Dry Extract Of Marshmallow Root (Der 7-9:1), Extraction Solvent Water, Dry Extract Of Thyme (7-13:1)",0,25
3321,Epoprostenol,0,25
1041,"Fagus Sylvatica L.",0,25
